caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
102603,Evaluacion curso,2016-03-18 18:29:27,2016-03-19 00:56:09,2016-03-19 01:19:15,15930,75,0.07787298387096774,1,6,18,3,66965.66666665001,128.06666666666666,1109.5166666666667,5,{'lifecycle:transition': 'complete'},regular
102952,Homologacion por grupo de cursos,2016-03-18 23:37:04,2016-03-19 00:39:45,2016-03-19 01:27:57,3445,68,0.5632560483870968,1,6,23,3,67273.28333331666,236.78333333333333,1417.1333333333334,5,{'lifecycle:transition': 'complete'},regular
102953,Homologacion por grupo de cursos,2016-03-18 23:51:33,2016-03-19 01:27:57,2016-03-19 02:16:10,3445,68,0.5632560483870968,2,6,23,3,67287.76666665,243.43333333333334,1431.6166666666666,5,{'lifecycle:transition': 'complete'},regular
102501,Evaluacion curso,2016-03-18 23:37:04,2016-03-18 23:37:08,2016-03-19 03:09:08,19019,68,0.07787298387096774,0,6,23,3,67273.28333331666,285.9166666666667,1417.1333333333334,5,{'lifecycle:transition': 'complete'},regular
102651,Cancelar Solicitud,2016-03-18 09:22:42,2016-03-19 03:57:43,2016-03-19 05:26:51,5506,70,0.26537298387096775,0,4,3,3,67533.86666665,1118.9333333333334,237.71666666666667,6,{'lifecycle:transition': 'complete'},deviant
102603,Validacion final,2016-03-19 01:19:15,2016-03-19 07:41:15,2016-03-19 07:41:15,1707,68,0.010080645161290322,0,7,7,3,67757.39999998333,791.7333333333333,461.25,6,{'lifecycle:transition': 'complete'},regular
102501,Validacion final,2016-03-19 03:09:08,2016-03-19 07:40:27,2016-03-19 07:47:00,677,68,0.010080645161290322,0,7,7,3,67756.59999998334,483.31666666666666,460.45,6,{'lifecycle:transition': 'complete'},regular
102952,Validacion final,2016-03-19 01:27:57,2016-03-19 08:24:19,2016-03-19 09:10:34,677,68,0.010080645161290322,0,7,8,3,67800.46666665,527.1833333333333,504.31666666666666,6,{'lifecycle:transition': 'complete'},regular
102953,Validacion final,2016-03-19 02:16:10,2016-03-19 09:10:34,2016-03-19 09:42:23,677,68,0.010080645161290322,0,7,8,3,67807.09999998334,519.3333333333334,510.95,6,{'lifecycle:transition': 'complete'},regular
102951,Validacion final,2016-03-19 00:39:45,2016-03-19 11:08:47,2016-03-19 11:55:03,677,68,0.010080645161290322,0,7,11,3,67964.93333331667,691.65,668.7833333333333,6,{'lifecycle:transition': 'complete'},regular
102501,Visto Bueno Cierre Proceso,2016-03-19 07:47:00,2016-03-19 13:06:20,2016-03-19 13:14:52,3445,68,0.03276209677419355,0,8,13,3,68082.48333331668,325.8833333333333,786.3333333333334,6,{'lifecycle:transition': 'complete'},regular
102601,Evaluacion curso,2016-03-19 00:56:09,2016-03-19 09:44:06,2016-03-19 14:31:12,19019,68,0.07787298387096774,0,6,9,3,67880.24999998334,938.6333333333333,584.1,6,{'lifecycle:transition': 'complete'},regular
102603,Visto Bueno Cierre Proceso,2016-03-19 07:41:15,2016-03-19 14:36:55,2016-03-19 14:52:55,15930,68,0.03276209677419355,0,8,14,3,68173.06666665,415.6666666666667,876.9166666666666,6,{'lifecycle:transition': 'complete'},regular
102952,Visto Bueno Cierre Proceso,2016-03-19 09:10:34,2016-03-19 15:01:02,2016-03-19 15:02:59,3445,68,0.03276209677419355,0,8,15,3,68197.18333331667,396.71666666666664,901.0333333333333,6,{'lifecycle:transition': 'complete'},regular
102953,Visto Bueno Cierre Proceso,2016-03-19 09:42:23,2016-03-19 15:04:21,2016-03-19 15:06:14,3445,68,0.03276209677419355,0,8,15,3,68200.49999998334,393.4,904.35,6,{'lifecycle:transition': 'complete'},regular
102701,Cancelar Solicitud,2016-03-18 07:52:09,2016-03-19 14:01:09,2016-03-19 15:27:24,5506,70,0.26537298387096775,0,4,14,3,68137.29999998334,1810.0166666666667,841.15,6,{'lifecycle:transition': 'complete'},regular
101801,Cancelar Solicitud,2016-03-16 10:55:08,2016-03-19 10:37:47,2016-03-19 15:49:26,9335,68,0.26537298387096775,0,4,10,3,67933.93333331667,4305.083333333333,637.7833333333333,6,{'lifecycle:transition': 'complete'},deviant
103102,Cancelar Solicitud,2016-03-18 17:12:07,2016-03-19 16:12:48,2016-03-19 16:36:14,22475,74,0.26537298387096775,0,3,16,3,68268.94999998334,1396.6,972.8,6,{'lifecycle:transition': 'complete'},deviant
103051,Cancelar Solicitud,2016-03-18 17:15:19,2016-03-19 16:36:14,2016-03-19 16:43:12,22475,74,0.26537298387096775,0,3,16,3,68279.93333331667,1388.75,983.7833333333333,6,{'lifecycle:transition': 'complete'},deviant
102501,Transferir Creditos,2016-03-19 13:14:52,2016-03-19 17:17:15,2016-03-19 17:17:15,3445,68,0.0005040322580645161,0,9,17,3,68333.39999998333,250.91666666666666,1037.25,6,{'lifecycle:transition': 'complete'},regular
103452,Traer informacion estudiante - banner,2016-03-19 18:33:31,2016-03-19 18:33:31,2016-03-19 18:33:31,7682,65,0.0,0,1,18,3,68409.66666665001,68409.66666665001,1113.5166666666667,6,{'lifecycle:transition': 'complete'},regular
102951,Visto Bueno Cierre Proceso,2016-03-19 11:55:03,2016-03-19 19:49:08,2016-03-19 19:51:04,3445,68,0.03276209677419355,0,8,19,3,68485.28333331666,520.35,1189.1333333333334,6,{'lifecycle:transition': 'complete'},regular
100102,Notificacion estudiante cancelacion soli,2016-03-16 03:40:59,2016-03-19 22:05:49,2016-03-19 22:05:49,7071,61,0.0,0,5,22,3,68621.96666665,5532.4,1325.8166666666666,6,{'lifecycle:transition': 'complete'},deviant
103452,Radicar Solicitud Homologacion,2016-03-19 18:33:31,2016-03-20 01:22:58,2016-03-20 01:22:58,7682,65,0.10231854838709678,0,2,1,3,68819.11666665,409.45,82.96666666666667,7,{'lifecycle:transition': 'complete'},regular
103052,Cancelar Solicitud,2016-03-18 17:53:58,2016-03-20 04:22:30,2016-03-20 04:29:19,22475,75,0.26537298387096775,0,3,4,3,68998.64999998333,2068.65,262.5,7,{'lifecycle:transition': 'complete'},deviant
103053,Cancelar Solicitud,2016-03-18 18:41:29,2016-03-20 07:08:28,2016-03-20 09:25:09,11611,73,0.26537298387096775,0,3,7,3,69164.61666665,2187.4166666666665,428.46666666666664,7,{'lifecycle:transition': 'complete'},deviant
103054,Cancelar Solicitud,2016-03-18 18:57:16,2016-03-20 12:02:39,2016-03-20 12:07:18,19019,72,0.26537298387096775,0,3,12,3,69458.79999998334,2466.233333333333,722.65,7,{'lifecycle:transition': 'complete'},deviant
102652,Notificacion estudiante cancelacion soli,2016-03-18 12:45:58,2016-03-20 12:49:11,2016-03-20 12:49:11,5506,71,0.0,0,4,12,3,69505.33333331667,2886.016666666667,769.1833333333333,7,{'lifecycle:transition': 'complete'},deviant
102601,Validacion final,2016-03-19 14:31:12,2016-03-20 15:46:11,2016-03-20 15:46:11,1707,68,0.010080645161290322,0,7,15,3,69682.33333331667,1802.0833333333333,946.1833333333333,7,{'lifecycle:transition': 'complete'},regular
102601,Visto Bueno Cierre Proceso,2016-03-20 15:46:11,2016-03-20 15:46:15,2016-03-20 15:56:57,15930,62,0.03276209677419355,0,8,15,3,69682.39999998333,0.06666666666666667,946.25,7,{'lifecycle:transition': 'complete'},regular
101452,Notificacion estudiante cancelacion soli,2016-03-16 13:18:33,2016-03-20 16:13:27,2016-03-20 16:13:27,241,70,0.0,0,4,16,3,69709.59999998334,5973.8,973.45,7,{'lifecycle:transition': 'complete'},deviant
103452,Validar solicitud,2016-03-20 01:22:58,2016-03-20 18:12:40,2016-03-20 18:52:40,22404,63,0.24168346774193547,0,3,18,3,69828.81666665,1009.7,1092.6666666666667,7,{'lifecycle:transition': 'complete'},regular
102556,Notificacion estudiante cancelacion soli,2016-03-18 15:24:25,2016-03-20 19:07:38,2016-03-20 19:07:38,22475,70,0.0,0,4,19,3,69883.78333331666,3222.1666666666665,1147.6333333333334,7,{'lifecycle:transition': 'complete'},deviant
101451,Notificacion estudiante cancelacion soli,2016-03-16 11:45:41,2016-03-21 00:23:05,2016-03-21 00:23:05,241,69,0.0,0,4,0,3,70199.23333331666,6556.283333333334,23.083333333333332,1,{'lifecycle:transition': 'complete'},deviant
103801,Traer informacion estudiante - banner,2016-03-21 09:32:15,2016-03-21 09:32:15,2016-03-21 09:32:15,26248,59,0.0,0,1,9,3,70748.39999998333,70748.39999998333,572.25,1,{'lifecycle:transition': 'complete'},deviant
103801,Radicar Solicitud Homologacion,2016-03-21 09:32:15,2016-03-21 10:23:56,2016-03-21 10:23:56,26248,59,0.10231854838709678,0,2,10,3,70800.08333331667,51.68333333333333,623.9333333333333,1,{'lifecycle:transition': 'complete'},deviant
103801,Validar solicitud,2016-03-21 10:23:56,2016-03-21 11:54:08,2016-03-21 12:38:08,7080,59,0.24168346774193547,0,3,11,3,70890.28333331666,90.2,714.1333333333333,1,{'lifecycle:transition': 'complete'},deviant
103801,Revisar curso,2016-03-21 12:38:08,2016-03-21 14:21:55,2016-03-21 14:22:24,659,59,0.04788306451612903,0,4,14,3,71038.06666664999,147.78333333333333,861.9166666666666,1,{'lifecycle:transition': 'complete'},deviant
102751,Notificacion estudiante cancelacion soli,2016-03-18 16:24:41,2016-03-21 15:33:50,2016-03-21 15:33:50,8064,72,0.0,0,4,15,3,71109.98333331666,4272.266666666666,933.8333333333334,1,{'lifecycle:transition': 'complete'},deviant
103801,Homologacion por grupo de cursos,2016-03-21 14:22:24,2016-03-21 16:00:14,2016-03-21 17:04:14,7080,59,0.5632560483870968,0,5,16,3,71136.38333331667,98.31666666666666,960.2333333333333,1,{'lifecycle:transition': 'complete'},deviant
103801,Evaluacion curso,2016-03-21 17:04:14,2016-03-21 18:02:16,2016-03-21 18:38:20,659,58,0.07787298387096774,0,6,18,3,71258.41666665,122.03333333333333,1082.2666666666667,1,{'lifecycle:transition': 'complete'},deviant
103801,Validar solicitud / pre-homologacion,2016-03-21 18:38:20,2016-03-21 19:21:31,2016-03-21 19:48:56,7080,58,0.012852822580645162,0,7,19,3,71337.66666665,79.25,1161.5166666666667,1,{'lifecycle:transition': 'complete'},deviant
103452,Revisar curso,2016-03-20 18:52:40,2016-03-21 18:43:02,2016-03-21 19:59:02,26757,60,0.04788306451612903,0,4,18,3,71299.18333331666,1470.3666666666666,1123.0333333333333,1,{'lifecycle:transition': 'complete'},regular
104001,Traer informacion estudiante - banner,2016-03-22 08:35:31,2016-03-22 08:35:31,2016-03-22 08:35:31,14126,58,0.0,0,1,8,3,72131.66666665,72131.66666665,515.5166666666667,2,{'lifecycle:transition': 'complete'},deviant
104001,Radicar Solicitud Homologacion,2016-03-22 08:35:31,2016-03-22 09:31:29,2016-03-22 09:31:29,14126,58,0.10231854838709678,0,2,9,3,72187.63333331667,55.96666666666667,571.4833333333333,2,{'lifecycle:transition': 'complete'},deviant
104053,Traer informacion estudiante - banner,2016-03-22 10:04:08,2016-03-22 10:04:08,2016-03-22 10:04:08,19019,59,0.0,0,1,10,3,72220.28333331666,72220.28333331666,604.1333333333333,2,{'lifecycle:transition': 'complete'},deviant
104054,Traer informacion estudiante - banner,2016-03-22 10:10:12,2016-03-22 10:10:12,2016-03-22 10:10:12,19019,60,0.0,0,1,10,3,72226.34999998333,72226.34999998333,610.2,2,{'lifecycle:transition': 'complete'},deviant
104053,Radicar Solicitud Homologacion,2016-03-22 10:04:08,2016-03-22 11:00:33,2016-03-22 11:00:33,19019,59,0.10231854838709678,0,2,11,3,72276.69999998334,56.416666666666664,660.55,2,{'lifecycle:transition': 'complete'},deviant
104054,Radicar Solicitud Homologacion,2016-03-22 10:10:12,2016-03-22 11:07:08,2016-03-22 11:07:08,19019,60,0.10231854838709678,0,2,11,3,72283.28333331666,56.93333333333333,667.1333333333333,2,{'lifecycle:transition': 'complete'},deviant
104101,Traer informacion estudiante - banner,2016-03-22 13:14:00,2016-03-22 13:14:00,2016-03-22 13:14:00,7682,61,0.0,0,1,13,3,72410.14999998333,72410.14999998333,794.0,2,{'lifecycle:transition': 'complete'},regular
104102,Traer informacion estudiante - banner,2016-03-22 13:40:08,2016-03-22 13:40:08,2016-03-22 13:40:08,7682,62,0.0,0,1,13,3,72436.28333331666,72436.28333331666,820.1333333333333,2,{'lifecycle:transition': 'complete'},regular
104101,Radicar Solicitud Homologacion,2016-03-22 13:14:00,2016-03-22 14:11:30,2016-03-22 14:11:30,7682,61,0.10231854838709678,0,2,14,3,72467.64999998333,57.5,851.5,2,{'lifecycle:transition': 'complete'},regular
104102,Radicar Solicitud Homologacion,2016-03-22 13:40:08,2016-03-22 14:38:15,2016-03-22 14:38:15,7682,62,0.10231854838709678,0,2,14,3,72494.39999998333,58.11666666666667,878.25,2,{'lifecycle:transition': 'complete'},regular
104202,Traer informacion estudiante - banner,2016-03-22 18:13:30,2016-03-22 18:13:30,2016-03-22 18:13:30,9987,63,0.0,0,1,18,3,72709.64999998333,72709.64999998333,1093.5,2,{'lifecycle:transition': 'complete'},deviant
103452,Homologacion por grupo de cursos,2016-03-21 19:59:02,2016-03-22 16:55:55,2016-03-22 19:04:13,4560,57,0.5632560483870968,0,5,16,3,72632.06666664999,1332.8833333333334,1015.9166666666666,2,{'lifecycle:transition': 'complete'},regular
104202,Radicar Solicitud Homologacion,2016-03-22 18:13:30,2016-03-22 19:50:05,2016-03-22 19:50:05,9987,63,0.10231854838709678,0,2,19,3,72806.23333331666,96.58333333333333,1190.0833333333333,2,{'lifecycle:transition': 'complete'},deviant
104206,Traer informacion estudiante - banner,2016-03-22 20:02:59,2016-03-22 20:02:59,2016-03-22 20:02:59,5183,64,0.0,0,1,20,3,72819.13333331667,72819.13333331667,1202.9833333333333,2,{'lifecycle:transition': 'complete'},deviant
104206,Radicar Solicitud Homologacion,2016-03-22 20:02:59,2016-03-22 21:02:30,2016-03-22 21:02:30,5183,64,0.10231854838709678,0,2,21,3,72878.64999998333,59.516666666666666,1262.5,2,{'lifecycle:transition': 'complete'},deviant
102701,Revisar curso,2016-03-19 15:27:24,2016-03-23 02:02:33,2016-03-23 02:02:33,22475,65,0.04788306451612903,0,5,2,3,73178.69999998334,5041.4,122.55,3,{'lifecycle:transition': 'complete'},regular
104053,Validar solicitud,2016-03-22 11:00:33,2016-03-23 06:43:00,2016-03-23 08:11:00,22404,60,0.24168346774193547,0,3,6,3,73459.14999998333,1182.45,403.0,3,{'lifecycle:transition': 'complete'},deviant
104054,Validar solicitud,2016-03-22 11:07:08,2016-03-23 08:11:00,2016-03-23 09:39:00,22404,60,0.24168346774193547,0,3,7,3,73481.91666665,1198.6333333333334,425.76666666666665,3,{'lifecycle:transition': 'complete'},deviant
104351,Traer informacion estudiante - banner,2016-03-23 10:43:37,2016-03-23 10:43:37,2016-03-23 10:43:37,19019,65,0.0,0,1,10,3,73699.76666665,73699.76666665,643.6166666666667,3,{'lifecycle:transition': 'complete'},regular
104101,Validar solicitud,2016-03-22 14:11:30,2016-03-23 10:28:21,2016-03-23 11:01:22,22404,62,0.24168346774193547,0,3,10,3,73684.49999998332,1216.85,628.35,3,{'lifecycle:transition': 'complete'},regular
104351,Radicar Solicitud Homologacion,2016-03-23 10:43:37,2016-03-23 11:36:18,2016-03-23 11:36:18,19019,65,0.10231854838709678,0,2,11,3,73752.44999998334,52.68333333333333,696.3,3,{'lifecycle:transition': 'complete'},regular
104102,Validar solicitud,2016-03-22 14:38:15,2016-03-23 11:11:36,2016-03-23 11:44:38,22404,62,0.24168346774193547,0,3,11,3,73727.74999998332,1233.35,671.6,3,{'lifecycle:transition': 'complete'},regular
103452,Evaluacion curso,2016-03-22 19:04:13,2016-03-23 12:00:09,2016-03-23 12:00:25,26757,63,0.07787298387096774,0,6,12,3,73776.29999998333,1144.2333333333333,720.15,3,{'lifecycle:transition': 'complete'},regular
104351,Validar solicitud,2016-03-23 11:36:18,2016-03-23 12:44:52,2016-03-23 15:19:06,19019,65,0.24168346774193547,0,3,12,3,73821.01666665,68.56666666666666,764.8666666666667,3,{'lifecycle:transition': 'complete'},regular
102701,Evaluacion curso,2016-03-23 02:02:33,2016-03-23 15:48:59,2016-03-23 17:12:34,19019,64,0.07787298387096774,0,6,15,3,74005.13333331667,826.4333333333333,948.9833333333333,3,{'lifecycle:transition': 'complete'},regular
104401,Traer informacion estudiante - banner,2016-03-23 16:01:03,2016-03-23 17:12:34,2016-03-23 17:12:34,19019,66,0.0,0,1,16,3,74017.19999998334,74017.19999998334,961.05,3,{'lifecycle:transition': 'complete'},deviant
104351,Revisar curso,2016-03-23 15:19:06,2016-03-23 17:12:34,2016-03-23 17:12:35,19019,65,0.04788306451612903,0,4,16,3,74017.34999998333,196.33333333333334,961.2,3,{'lifecycle:transition': 'complete'},regular
102701,Validacion final,2016-03-23 17:12:34,2016-03-23 17:15:30,2016-03-23 17:15:58,22475,66,0.010080645161290322,0,7,17,3,74091.64999998333,86.51666666666667,1035.5,3,{'lifecycle:transition': 'complete'},regular
104351,Revisar curso,2016-03-23 17:12:35,2016-03-23 17:12:39,2016-03-23 17:17:33,49,66,0.04788306451612903,0,5,17,3,74088.79999998333,71.45,1032.65,3,{'lifecycle:transition': 'complete'},regular
104351,Evaluacion curso,2016-03-23 17:17:33,2016-03-23 17:17:37,2016-03-23 17:30:38,19019,66,0.07787298387096774,0,6,17,3,74093.76666665,4.966666666666667,1037.6166666666666,3,{'lifecycle:transition': 'complete'},regular
104401,Radicar Solicitud Homologacion,2016-03-23 17:12:34,2016-03-23 18:05:20,2016-03-23 18:05:20,19019,66,0.10231854838709678,1,2,18,3,74141.48333331666,124.28333333333333,1085.3333333333333,3,{'lifecycle:transition': 'complete'},deviant
104206,Validar solicitud,2016-03-22 21:02:30,2016-03-23 18:11:16,2016-03-23 18:14:27,22475,64,0.24168346774193547,0,3,18,3,74147.41666665,1268.7666666666667,1091.2666666666667,3,{'lifecycle:transition': 'complete'},deviant
104351,Revisar curso,2016-03-23 17:30:38,2016-03-23 17:30:42,2016-03-23 18:45:13,26757,66,0.04788306451612903,0,7,17,3,74106.84999998333,13.083333333333334,1050.7,3,{'lifecycle:transition': 'complete'},regular
102651,Notificacion estudiante cancelacion soli,2016-03-19 05:26:51,2016-03-23 19:29:39,2016-03-23 19:29:39,5506,68,0.0,0,5,19,3,74225.79999998333,6691.933333333333,1169.65,3,{'lifecycle:transition': 'complete'},deviant
102701,Notificacion estudiante cancelacion soli,2016-03-23 17:15:58,2016-03-23 19:55:20,2016-03-23 19:55:20,5506,66,0.0,0,8,19,3,74251.48333331666,159.83333333333334,1195.3333333333333,3,{'lifecycle:transition': 'complete'},regular
104401,Notificacion estudiante cancelacion soli,2016-03-23 18:05:20,2016-03-23 20:36:42,2016-03-23 20:36:42,1,66,0.0,0,3,20,3,74292.84999998333,151.36666666666667,1236.7,3,{'lifecycle:transition': 'complete'},deviant
101501,Notificacion estudiante cancelacion soli,2016-03-17 05:15:16,2016-03-23 21:06:01,2016-03-23 21:06:01,241,67,0.0,0,4,21,3,74322.16666665,9629.666666666666,1266.0166666666667,3,{'lifecycle:transition': 'complete'},deviant
104351,Recepcion de documentos,2016-03-23 18:45:13,2016-03-23 18:45:17,2016-03-23 22:44:04,19019,66,0.014868951612903226,0,8,18,3,74181.43333331666,74.58333333333333,1125.2833333333333,3,{'lifecycle:transition': 'complete'},regular
104053,Revisar curso,2016-03-23 08:11:00,2016-03-24 00:00:10,2016-03-24 00:00:10,22404,64,0.04788306451612903,1,4,0,3,74496.31666664999,1037.1666666666667,0.16666666666666666,4,{'lifecycle:transition': 'complete'},deviant
104054,Revisar curso,2016-03-23 09:39:00,2016-03-24 01:35:27,2016-03-24 02:04:10,26757,64,0.04788306451612903,0,4,1,3,74591.59999998333,1109.6833333333334,95.45,4,{'lifecycle:transition': 'complete'},deviant
104351,Homologacion por grupo de cursos,2016-03-23 22:44:04,2016-03-23 22:49:56,2016-03-24 03:39:40,19019,62,0.5632560483870968,0,9,22,3,74426.08333331667,244.65,1369.9333333333334,3,{'lifecycle:transition': 'complete'},regular
103452,Validacion final,2016-03-23 12:00:25,2016-03-24 04:45:11,2016-03-24 04:48:54,22404,65,0.010080645161290322,0,7,4,3,74781.33333331667,1005.0333333333333,285.18333333333334,4,{'lifecycle:transition': 'complete'},regular
104101,Revisar curso,2016-03-23 11:01:22,2016-03-24 03:09:19,2016-03-24 04:59:00,241,65,0.04788306451612903,0,4,3,3,74685.46666665,1000.9666666666667,189.31666666666666,4,{'lifecycle:transition': 'complete'},regular
