caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
32_CF,Analyze Quotation Comparison Map,2011-01-16 11:47:15,2011-01-17 00:14:45,2011-01-17 00:14:45,Christian Francois,209,0.0646014355874575,0,13,18,1,22725.683333333334,869.9166666666666,1125.6833333333334,7,{'lifecycle:transition': 'complete'},deviant
22_CF,Confirm Purchase Order,2011-01-08 12:55:22,2011-01-16 09:09:50,2011-01-17 00:41:05,Carmen Finacse,139,0.06752927842840951,1,10,8,1,12044.6,1204.0833333333333,524.6,7,{'lifecycle:transition': 'complete'},deviant
37,Choose best option,2011-01-17 00:14:45,2011-01-17 00:58:34,2011-01-17 00:58:34,Alberto Duport,211,0.0,0,12,0,1,23098.566666666666,391.96666666666664,58.56666666666667,1,{'lifecycle:transition': 'complete'},deviant
4,Confirm Purchase Order,2011-01-09 05:54:48,2011-01-17 00:41:05,2011-01-17 01:06:05,Carmen Finacse,147,0.06752927842840951,6,13,16,1,12496.466666666667,630.6666666666666,976.4666666666667,7,{'lifecycle:transition': 'complete'},deviant
19_CF,Send Request for Quotation to Supplier,2011-01-15 12:33:50,2011-01-16 22:06:54,2011-01-17 01:32:35,Magdalena Predutta,205,0.07225160559123536,6,5,9,1,22145.9,2261.3166666666666,545.9,7,{'lifecycle:transition': 'complete'},deviant
191,Analyze Purchase Requisition,2011-01-13 21:20:15,2011-01-17 01:42:06,2011-01-17 01:51:06,Francis Odell,197,0.03333962976955043,0,2,1,1,23142.1,4606.85,102.1,1,{'lifecycle:transition': 'complete'},regular
136,Choose best option,2011-01-16 23:39:07,2011-01-17 03:22:45,2011-01-17 03:22:45,Esmana Liubiata,211,0.0,0,8,3,1,23242.75,253.63333333333333,202.75,1,{'lifecycle:transition': 'complete'},deviant
237,Create Purchase Requisition,2011-01-17 02:38:24,2011-01-17 02:38:24,2011-01-17 03:29:24,Tesca Lobes,212,0.1258027956176804,0,1,2,1,23198.4,23198.4,158.4,1,{'lifecycle:transition': 'complete'},deviant
5,Deliver Goods Services,2011-01-14 06:04:07,2011-01-16 08:10:18,2011-01-17 03:39:18,Kiu Kan,196,2.7682281828485076,0,14,8,1,22090.3,3028.1833333333334,490.3,7,{'lifecycle:transition': 'complete'},deviant
13_CF,Deliver Goods Services,2011-01-14 17:17:50,2011-01-17 03:39:18,2011-01-17 03:39:21,Kiu Kan,198,2.7682281828485076,0,11,12,1,22327.5,10905.133333333333,727.5,7,{'lifecycle:transition': 'complete'},deviant
24_CF,Send Request for Quotation to Supplier,2011-01-15 12:50:10,2011-01-17 01:32:35,2011-01-17 04:47:32,Magdalena Predutta,205,0.07225160559123536,6,5,9,1,22173.566666666666,2263.4166666666665,573.5666666666667,7,{'lifecycle:transition': 'complete'},deviant
43,Settle Conditions With Supplier,2011-01-14 14:07:21,2011-01-16 17:13:28,2011-01-17 05:34:28,Francois de Perrier,199,0.8897808840196448,5,9,14,1,21055.683333333334,1488.3333333333333,895.6833333333333,6,{'lifecycle:transition': 'complete'},deviant
53_CF,Create Quotation comparison Map,2011-01-14 16:07:28,2011-01-17 05:34:28,2011-01-17 05:53:27,Francois de Perrier,199,0.4004533434076313,9,11,15,1,21067.9,2462.7,907.9,6,{'lifecycle:transition': 'complete'},deviant
242,Create Purchase Requisition,2011-01-17 06:13:28,2011-01-17 06:13:28,2011-01-17 06:21:28,Kim Passa,213,0.1258027956176804,0,1,6,1,23413.466666666667,23413.466666666667,373.46666666666664,1,{'lifecycle:transition': 'complete'},deviant
191,Create Request for Quotation,2011-01-17 01:51:06,2011-01-17 07:38:58,2011-01-17 07:39:58,Maris Freeman,211,0.04731771817151492,0,3,7,1,23498.966666666667,356.8666666666667,458.96666666666664,1,{'lifecycle:transition': 'complete'},regular
209,Create Request for Quotation,2011-01-14 20:49:03,2011-01-17 07:31:18,2011-01-17 07:41:18,Anne Olwada,201,0.04731771817151492,0,2,7,1,23491.3,3530.25,451.3,1,{'lifecycle:transition': 'complete'},deviant
28_CF,Send Request for Quotation to Supplier,2011-01-15 13:40:01,2011-01-17 04:47:32,2011-01-17 07:53:30,Magdalena Predutta,206,0.07225160559123536,7,5,10,1,22227.916666666668,2182.733333333333,627.9166666666666,7,{'lifecycle:transition': 'complete'},deviant
142,Create Quotation comparison Map,2011-01-15 03:33:23,2011-01-17 05:53:27,2011-01-17 08:27:27,Francois de Perrier,205,0.4004533434076313,8,6,16,1,21158.283333333333,1589.6166666666666,998.2833333333333,6,{'lifecycle:transition': 'complete'},deviant
8_CF,Release Supplier's Invoice,2011-01-16 19:47:51,2011-01-17 08:58:41,2011-01-17 08:58:41,Karalda Nimwada,212,0.04127313940309785,0,15,8,1,23578.683333333334,1227.75,538.6833333333333,1,{'lifecycle:transition': 'complete'},deviant
8_CF,Settle Dispute With Supplier,2011-01-17 08:58:41,2011-01-17 08:58:42,2011-01-17 09:02:20,Karalda Nimwada,213,0.06582924064979222,0,16,8,1,23578.7,0.016666666666666666,538.7,1,{'lifecycle:transition': 'complete'},deviant
32_CF,Choose best option,2011-01-17 00:14:45,2011-01-17 00:44:38,2011-01-17 09:02:58,Christian Francois,211,0.0,0,14,0,1,23084.633333333335,358.95,44.63333333333333,1,{'lifecycle:transition': 'complete'},deviant
25,Release Purchase Order,2011-01-16 19:45:31,2011-01-17 09:02:58,2011-01-17 09:03:58,Christian Francois,211,0.032489610880241784,3,13,3,1,23225.366666666665,1320.85,185.36666666666667,1,{'lifecycle:transition': 'complete'},deviant
8_CF,Authorize Supplier's Invoice payment,2011-01-17 09:02:20,2011-01-17 09:02:21,2011-01-17 09:04:18,Karalda Nimwada,213,0.0,0,17,9,1,23582.35,3.65,542.35,1,{'lifecycle:transition': 'complete'},deviant
8_CF,Pay Invoice,2011-01-17 09:04:18,2011-01-17 09:05:10,2011-01-17 09:11:56,Pedro Alvares,213,0.055817907064601435,0,18,9,1,23585.166666666668,2.816666666666667,545.1666666666666,1,{'lifecycle:transition': 'complete'},deviant
36,Analyze Quotation Comparison Map,2011-01-16 22:35:00,2011-01-17 09:03:58,2011-01-17 09:27:58,Christian Francois,212,0.0646014355874575,3,9,5,1,23368.65,1556.8166666666666,328.65,1,{'lifecycle:transition': 'complete'},deviant
36,Choose best option,2011-01-17 09:27:58,2011-01-17 09:27:59,2011-01-17 09:27:59,Tesca Lobes,212,0.0,0,10,9,1,23607.983333333334,239.33333333333334,567.9833333333333,1,{'lifecycle:transition': 'complete'},deviant
192,Analyze Purchase Requisition,2011-01-14 05:43:12,2011-01-17 09:56:37,2011-01-17 10:01:37,Heinz Gutschmidt,196,0.03333962976955043,0,2,9,1,23636.616666666665,5078.566666666667,596.6166666666667,1,{'lifecycle:transition': 'complete'},deviant
197,Analyze Purchase Requisition,2011-01-14 08:10:22,2011-01-17 10:22:45,2011-01-17 10:26:45,Maris Freeman,196,0.03333962976955043,0,2,10,1,23662.75,4486.383333333333,622.75,1,{'lifecycle:transition': 'complete'},deviant
245,Create Purchase Requisition,2011-01-17 09:38:11,2011-01-17 09:38:11,2011-01-17 10:35:11,Penn Osterwalder,213,0.1258027956176804,0,1,9,1,23618.183333333334,23618.183333333334,578.1833333333333,1,{'lifecycle:transition': 'complete'},deviant
13_CF,Release Purchase Order,2011-01-17 03:39:21,2011-01-17 10:56:44,2011-01-17 10:57:04,Tesca Lobes,212,0.032489610880241784,0,12,10,1,23696.733333333334,1369.2333333333333,656.7333333333333,1,{'lifecycle:transition': 'complete'},deviant
5,Release Purchase Order,2011-01-17 03:39:18,2011-01-17 10:59:47,2011-01-17 11:00:47,Anna Kaufmann,212,0.032489610880241784,0,15,10,1,23699.783333333333,1609.4833333333333,659.7833333333333,1,{'lifecycle:transition': 'complete'},deviant
216,Create Request for Quotation,2011-01-15 01:23:22,2011-01-17 10:53:55,2011-01-17 11:04:55,Alberto Duport,204,0.04731771817151492,0,2,10,1,23693.916666666668,3484.55,653.9166666666666,1,{'lifecycle:transition': 'complete'},deviant
33_CF,Send Request for Quotation to Supplier,2011-01-15 13:56:10,2011-01-17 07:53:30,2011-01-17 11:10:11,Magdalena Predutta,206,0.07225160559123536,7,5,10,1,22240.233333333334,2186.633333333333,640.2333333333333,7,{'lifecycle:transition': 'complete'},deviant
217,Create Request for Quotation,2011-01-15 01:36:46,2011-01-17 11:04:55,2011-01-17 11:16:55,Alberto Duport,205,0.04731771817151492,0,2,11,1,23704.766666666666,3460.0,664.7666666666667,1,{'lifecycle:transition': 'complete'},deviant
102,Settle Conditions With Supplier,2011-01-15 01:35:12,2011-01-16 23:50:21,2011-01-17 11:29:21,Karel de Groot,205,0.8897808840196448,20,8,5,1,21937.966666666667,1682.7666666666667,337.96666666666664,7,{'lifecycle:transition': 'complete'},deviant
48,Analyze Request for Quotation,2011-01-14 20:07:19,2011-01-17 11:10:11,2011-01-17 11:41:11,Magdalena Predutta,200,0.1774650547789951,5,6,11,1,22276.016666666666,2360.7,676.0166666666667,7,{'lifecycle:transition': 'complete'},regular
122,Analyze Request for Quotation,2011-01-15 07:53:03,2011-01-17 11:29:21,2011-01-17 11:46:21,Karel de Groot,207,0.1774650547789951,22,5,6,1,21982.05,1356.0,382.05,7,{'lifecycle:transition': 'complete'},deviant
23_CF,Analyze Request for Quotation,2011-01-15 08:20:29,2011-01-17 11:46:21,2011-01-17 11:59:21,Karel de Groot,207,0.1774650547789951,22,5,6,1,22001.066666666666,1361.7333333333333,401.06666666666666,7,{'lifecycle:transition': 'complete'},deviant
122,Amend Request for Quotation,2011-01-17 11:46:21,2011-01-17 11:55:35,2011-01-17 12:03:35,Miu Hanwan,213,0.057329051756705704,0,6,11,1,23755.583333333332,1773.5333333333333,715.5833333333334,1,{'lifecycle:transition': 'complete'},deviant
48,Amend Request for Quotation,2011-01-17 11:41:11,2011-01-17 11:50:41,2011-01-17 12:04:41,Alberto Duport,213,0.057329051756705704,0,7,11,1,23750.683333333334,1474.6666666666667,710.6833333333333,1,{'lifecycle:transition': 'complete'},regular
45,Send Request for Quotation to Supplier,2011-01-15 12:18:40,2011-01-17 11:59:21,2011-01-17 12:20:21,Karel de Groot,205,0.07225160559123536,16,7,6,1,22016.583333333332,2142.7166666666667,416.5833333333333,7,{'lifecycle:transition': 'complete'},deviant
23_CF,Amend Request for Quotation,2011-01-17 11:59:21,2011-01-17 12:06:34,2011-01-17 12:24:57,Miu Hanwan,213,0.057329051756705704,0,6,12,1,23766.566666666666,1765.5,726.5666666666667,1,{'lifecycle:transition': 'complete'},deviant
111,Send Request for Quotation to Supplier,2011-01-15 15:11:38,2011-01-17 12:20:21,2011-01-17 12:42:21,Karel de Groot,206,0.07225160559123536,10,7,7,1,22027.233333333334,1490.3833333333334,427.23333333333335,7,{'lifecycle:transition': 'complete'},regular
247,Create Purchase Requisition,2011-01-17 12:24:31,2011-01-17 12:24:31,2011-01-17 12:52:31,Alberto Duport,214,0.1258027956176804,0,1,12,1,23784.516666666666,23784.516666666666,744.5166666666667,1,{'lifecycle:transition': 'complete'},deviant
53_CF,Analyze Quotation Comparison Map,2011-01-17 05:53:27,2011-01-17 12:57:17,2011-01-17 12:57:32,Tesca Lobes,212,0.0646014355874575,0,12,12,1,23817.283333333333,2749.383333333333,777.2833333333333,1,{'lifecycle:transition': 'complete'},deviant
103,Analyze Request for Quotation,2011-01-13 23:04:56,2011-01-17 12:42:21,2011-01-17 13:01:21,Karel de Groot,198,0.1774650547789951,1,4,7,1,22038.766666666666,3375.8333333333335,438.76666666666665,7,{'lifecycle:transition': 'complete'},deviant
200,Analyze Purchase Requisition,2011-01-14 11:54:53,2011-01-17 14:11:09,2011-01-17 14:19:09,Francis Odell,197,0.03333962976955043,0,2,14,1,23891.15,4470.266666666666,851.15,1,{'lifecycle:transition': 'complete'},deviant
248,Create Purchase Requisition,2011-01-17 13:33:07,2011-01-17 13:33:07,2011-01-17 14:27:07,Immanuel Karagianni,215,0.1258027956176804,0,1,13,1,23853.116666666665,23853.116666666665,813.1166666666667,1,{'lifecycle:transition': 'complete'},deviant
68_CF,Send Request for Quotation to Supplier,2011-01-15 14:12:07,2011-01-17 11:41:11,2011-01-17 14:56:36,Magdalena Predutta,206,0.07225160559123536,7,5,11,1,22289.65,2208.2833333333333,689.65,7,{'lifecycle:transition': 'complete'},deviant
142,Analyze Quotation Comparison Map,2011-01-17 08:27:27,2011-01-17 14:43:27,2011-01-17 14:59:27,Penn Osterwalder,213,0.0646014355874575,0,7,14,1,23923.45,2765.1666666666665,883.45,1,{'lifecycle:transition': 'complete'},deviant
221,Create Request for Quotation,2011-01-15 07:45:39,2011-01-17 14:54:21,2011-01-17 15:04:21,Tesca Lobes,207,0.04731771817151492,0,2,14,1,23934.35,3350.7,894.35,1,{'lifecycle:transition': 'complete'},deviant
204,Analyze Purchase Requisition,2011-01-14 12:52:30,2011-01-17 15:12:30,2011-01-17 15:18:30,Maris Freeman,198,0.03333962976955043,0,2,15,1,23952.5,4506.0,912.5,1,{'lifecycle:transition': 'complete'},regular
249,Create Purchase Requisition,2011-01-17 14:59:49,2011-01-17 14:59:49,2011-01-17 15:22:49,Anna Kaufmann,216,0.1258027956176804,0,1,14,1,23939.816666666666,23939.816666666666,899.8166666666667,1,{'lifecycle:transition': 'complete'},deviant
250,Create Purchase Requisition,2011-01-17 15:37:10,2011-01-17 15:37:10,2011-01-17 15:55:10,Nico Ojenbeer,217,0.1258027956176804,0,1,15,1,23977.166666666668,23977.166666666668,937.1666666666666,1,{'lifecycle:transition': 'complete'},regular
10_CF,Settle Conditions With Supplier,2011-01-16 10:19:59,2011-01-17 15:27:32,2011-01-17 16:11:39,Fjodor Kowalski,209,0.8897808840196448,0,8,15,1,23967.533333333333,1749.1,927.5333333333333,1,{'lifecycle:transition': 'complete'},deviant
197,Create Request for Quotation,2011-01-17 10:26:45,2011-01-17 17:18:22,2011-01-17 17:20:22,Maris Freeman,213,0.04731771817151492,0,3,17,1,24078.366666666665,415.6166666666667,1038.3666666666666,1,{'lifecycle:transition': 'complete'},deviant
192,Create Request for Quotation,2011-01-17 10:01:37,2011-01-17 17:44:22,2011-01-17 17:47:22,Francis Odell,213,0.04731771817151492,0,3,17,1,24104.366666666665,467.75,1064.3666666666666,1,{'lifecycle:transition': 'complete'},deviant
251,Create Purchase Requisition,2011-01-17 17:35:24,2011-01-17 17:35:24,2011-01-17 18:05:24,Christian Francois,218,0.1258027956176804,0,1,17,1,24095.4,24095.4,1055.4,1,{'lifecycle:transition': 'complete'},deviant
66_CF,Send Request for Quotation to Supplier,2011-01-15 15:05:50,2011-01-17 14:56:36,2011-01-17 18:11:40,Magdalena Predutta,206,0.07225160559123536,6,5,11,1,22312.6,1938.0,712.6,7,{'lifecycle:transition': 'complete'},deviant
134,Create Quotation comparison Map,2011-01-15 18:48:09,2011-01-17 13:01:21,2011-01-17 18:14:21,Karel de Groot,207,0.4004533434076313,10,6,7,1,22058.283333333333,1429.2333333333333,458.28333333333336,7,{'lifecycle:transition': 'complete'},deviant
26,Analyze Request for Quotation,2011-01-15 18:46:39,2011-01-17 18:14:21,2011-01-17 18:43:21,Karel de Groot,207,0.1774650547789951,10,12,10,1,22216.1,937.45,616.1,7,{'lifecycle:transition': 'complete'},deviant
142,Choose best option,2011-01-17 14:59:27,2011-01-17 19:26:36,2011-01-17 19:26:36,Alberto Duport,215,0.0,0,8,19,1,24206.6,283.15,1166.6,1,{'lifecycle:transition': 'complete'},deviant
60_CF,Authorize Supplier's Invoice payment,2011-01-16 08:41:44,2011-01-17 19:52:18,2011-01-17 19:52:36,Clement Duchot,209,0.0,0,17,19,1,24232.3,3993.25,1192.3,1,{'lifecycle:transition': 'complete'},deviant
26,Amend Request for Quotation,2011-01-17 18:43:21,2011-01-17 19:44:32,2011-01-17 19:56:32,Christian Francois,218,0.057329051756705704,0,13,19,1,24224.533333333333,2008.4333333333334,1184.5333333333333,1,{'lifecycle:transition': 'complete'},deviant
60_CF,Pay Invoice,2011-01-17 19:52:36,2011-01-17 20:13:44,2011-01-17 20:13:44,Pedro Alvares,218,0.055817907064601435,0,18,20,1,24253.733333333334,21.433333333333334,1213.7333333333333,1,{'lifecycle:transition': 'complete'},deviant
25_CF,Confirm Purchase Order,2011-01-09 00:13:13,2011-01-17 01:06:05,2011-01-17 20:17:23,Carmen Finacse,146,0.06752927842840951,5,10,18,1,12647.3,1129.55,1127.3,7,{'lifecycle:transition': 'complete'},deviant
35,Settle Conditions With Supplier,2011-01-14 14:25:21,2011-01-17 08:27:27,2011-01-17 20:21:27,Francois de Perrier,199,0.8897808840196448,6,9,17,1,21225.316666666666,1639.9666666666667,1065.3166666666666,6,{'lifecycle:transition': 'complete'},deviant
50,Create Purchase Order,2011-01-14 21:15:52,2011-01-17 20:21:27,2011-01-17 20:33:27,Francois de Perrier,201,0.048073290517567056,12,9,18,1,21260.816666666666,2416.366666666667,1100.8166666666666,6,{'lifecycle:transition': 'complete'},deviant
206,Analyze Purchase Requisition,2011-01-14 18:17:25,2011-01-17 20:41:02,2011-01-17 20:48:02,Maris Freeman,199,0.03333962976955043,0,2,20,1,24281.033333333333,4473.616666666667,1241.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
147,Analyze Request for Quotation,2011-01-13 03:25:37,2011-01-17 20:33:27,2011-01-17 20:50:27,Francois de Perrier,191,0.1774650547789951,0,3,19,1,21325.433333333334,3849.8166666666666,1165.4333333333334,6,{'lifecycle:transition': 'complete'},deviant
23,Deliver Goods Services,2011-01-16 02:18:37,2011-01-17 02:24:36,2011-01-17 20:53:36,Karen Clarens,206,2.7682281828485076,0,15,2,1,23184.6,1471.9833333333333,144.6,1,{'lifecycle:transition': 'complete'},deviant
27,Send Invoice,2011-01-16 16:41:28,2011-01-17 20:53:36,2011-01-17 20:53:36,Karen Clarens,211,0.0,1,15,8,1,23540.683333333334,2716.4,500.68333333333334,1,{'lifecycle:transition': 'complete'},deviant
15_CF,Send Invoice,2011-01-16 23:35:00,2011-01-17 20:53:36,2011-01-17 20:55:58,Karen Clarens,211,0.0,0,14,18,1,24135.033333333333,2226.5,1095.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
157,Analyze Request for Quotation,2011-01-15 06:08:45,2011-01-17 20:50:27,2011-01-17 21:00:27,Francois de Perrier,205,0.1774650547789951,10,4,0,1,21600.616666666665,1073.8666666666666,0.6166666666666667,7,{'lifecycle:transition': 'complete'},deviant
157,Amend Request for Quotation,2011-01-17 21:00:27,2011-01-17 21:07:40,2011-01-17 21:15:40,Fjodor Kowalski,218,0.057329051756705704,0,5,21,1,24307.666666666668,2707.05,1267.6666666666667,1,{'lifecycle:transition': 'complete'},deviant
252,Create Purchase Requisition,2011-01-17 21:10:36,2011-01-17 21:10:36,2011-01-17 21:18:36,Alberto Duport,219,0.1258027956176804,0,1,21,1,24310.6,24310.6,1270.6,1,{'lifecycle:transition': 'complete'},deviant
200,Create Request for Quotation,2011-01-17 14:19:09,2011-01-17 21:20:09,2011-01-17 21:22:09,Maris Freeman,215,0.04731771817151492,0,3,21,1,24320.15,429.0,1280.15,1,{'lifecycle:transition': 'complete'},deviant
67_CF,Send Request for Quotation to Supplier,2011-01-15 15:21:51,2011-01-17 18:11:40,2011-01-17 21:26:17,Magdalena Predutta,206,0.07225160559123536,5,5,12,1,22328.266666666666,1918.9333333333334,728.2666666666667,7,{'lifecycle:transition': 'complete'},deviant
154,Analyze Request for Quotation,2011-01-13 17:02:15,2011-01-17 21:00:27,2011-01-17 21:36:27,Francois de Perrier,194,0.1774650547789951,4,3,1,1,21710.65,3418.4,110.65,7,{'lifecycle:transition': 'complete'},deviant
164,Analyze Request for Quotation,2011-01-15 19:14:25,2011-01-17 21:26:17,2011-01-17 21:39:17,Magdalena Predutta,207,0.1774650547789951,5,4,13,1,22408.7,1096.2833333333333,808.7,7,{'lifecycle:transition': 'complete'},deviant
159,Analyze Request for Quotation,2011-01-15 12:33:09,2011-01-17 21:36:27,2011-01-17 21:50:27,Francois de Perrier,205,0.1774650547789951,14,4,6,1,21985.2,1075.05,385.2,7,{'lifecycle:transition': 'complete'},regular
31_CF,Analyze Request for Quotation,2011-01-15 19:42:11,2011-01-17 21:39:17,2011-01-17 21:55:48,Magdalena Predutta,207,0.1774650547789951,5,10,14,1,22441.683333333334,1122.6,841.6833333333333,7,{'lifecycle:transition': 'complete'},deviant
159,Amend Request for Quotation,2011-01-17 21:50:27,2011-01-17 21:58:26,2011-01-17 22:04:26,Christian Francois,219,0.057329051756705704,0,5,21,1,24358.433333333334,2373.233333333333,1318.4333333333334,1,{'lifecycle:transition': 'complete'},regular
